ALL_LINES,VERTICAL_LINES,HORIZONTAL_LINES,DIAGONAL_UP_LINES,DIAGONAL_DOWN_LINES,LINE_SEGMENTS,VERTICAL_LINE_SEGMENTS,HORIZONTAL_LINE_SEGMENTS,DIAGONAL_UP_LINE_SEGMENTS,DIAGONAL_DOWN_LINE_SEGMENTS,CIRCLES,ELLIPSES,TRIANGLES,SQUARES,PENTAGONS,HEXAGONS,HEPTAGONS,OCTAGONS,NONAGONS,ENTROPY,aliceBlue,antiqueWhite,aqua,aquamarine,azure,beige,bisque,black,blanchedAlmond,blue,blueViolet,brown,burlyWood,cadetBlue,chartreuse,chocolate,coral,cornflowerBlue,cornsilk,crimson,cyan,darkBlue,darkCyan,darkGoldenRod,darkGray,darkGrey,darkGreen,darkKhaki,darkMagenta,darkOliveGreen,darkOrange,darkOrchid,darkRed,darkSalmon,darkSeaGreen,darkSlateBlue,darkSlateGray,darkSlateGrey,darkTurquoise,darkViolet,deepPink,deepSkyBlue,dimGray,dimGrey,dodgerBlue,fireBrick,floralWhite,forestGreen,fuchsia,gainsboro,ghostWhite,gold,goldenRod,gray,grey,green,greenYellow,honeyDew,hotPink,indianRed,indigo,ivory,khaki,lavender,lavenderBlush,lawnGreen,lemonChiffon,lightBlue,lightCoral,lightCyan,lightGoldenRodYellow,lightGray,lightGrey,lightGreen,lightPink,lightSalmon,lightSeaGreen,lightSkyBlue,lightSlateGray,lightSlateGrey,lightSteelBlue,lightYellow,lime,limeGreen,linen,magenta,maroon,mediumAquaMarine,mediumBlue,mediumOrchid,mediumPurple,mediumSeaGreen,mediumSlateBlue,mediumSpringGreen,mediumTurquoise,mediumVioletRed,midnightBlue,mintCream,mistyRose,moccasin,navajoWhite,navy,oldLace,olive,oliveDrab,orange,orangeRed,orchid,paleGoldenRod,paleGreen,paleTurquoise,paleVioletRed,papayaWhip,peachPuff,peru,pink,plum,powderBlue,purple,rebeccaPurple,red,rosyBrown,royalBlue,saddleBrown,salmon,sandyBrown,seaGreen,seaShell,sienna,silver,skyBlue,slateBlue,slateGray,slateGrey,snow,springGreen,steelBlue,tan,teal,thistle,tomato,turquoise,violet,wheat,white,whiteSmoke,yellow,yellowGreen,NAME
0,0,0,0,0,58,0,2,24,32,0,20,5,2,1,0,0,0,0,7.44167,0,0.42271,0,0,0,0.57111,0.53646,0,0.53889,0,0,0.09375,0.66278,0,0.00236,0.27868,0.36625,0,0.5609,0.01465,0,0,0,0.2259,0.0041,0.0041,0,0.79868,0,0.49472,0.15681,0,0.0334,0.455,0.14632,0,0,0,0,0,0.00028,0,0.0041,0.0041,0,0.07819,0.31681,0,0,0.0041,0,0.13951,0.36625,0.0041,0.0041,0,0.03514,0.10535,0.00368,0.11819,0,0.49201,0.79285,0,0.00125,0.00201,0.70646,0,0.10375,0,0.65736,0.0041,0.0041,0.10681,0.01861,0.49618,0,0,0,0,0,0.6025,0,0,0.23458,0,0.0334,0,0,0,0,0,0,0,0,0.00007,0,0.00354,0.02764,0.66049,0.65924,0,0.38535,0.09271,0.10431,0.16118,0.10347,0.00014,0.77764,0.10729,0,0.01229,0.50618,0.53799,0.55063,0.01403,0,0,0,0,0.0334,0.03812,0,0.27028,0.22889,0.59792,0,0.13681,0.38729,0.0041,0,0,0,0,0.00521,0,0,0.65132,0,0,0.22229,0,0.00014,0.6516,0,0.0041,0.09271,0.10111,bruegelTest1_original_bruegel1.jpg_5282f325-547d-4c8b-bf24-76221e7fc7a2.jpg
0,0,0,0,0,44,0,1,22,21,0,10,3,1,1,0,0,0,0,7.49191,0,0.48111,0,0,0,0.76687,0.49604,0,0.55521,0,0,0.0325,0.52042,0,0.00278,0.07694,0.10736,0,0.68986,0.00076,0,0,0,0.06104,0.0016,0.0016,0,0.75944,0,0.44208,0.03806,0,0.00701,0.20299,0.21,0,0,0,0,0,0.00007,0,0.0016,0.0016,0,0.02472,0.48653,0.00021,0,0.0016,0,0.03694,0.11285,0.0016,0.0016,0,0.02708,0.19333,0.00083,0.04521,0,0.72479,0.75444,0,0.00014,0.00271,0.78257,0,0.04569,0,0.8041,0.0016,0.0016,0.16007,0.0075,0.21688,0,0,0,0,0,0.78278,0,0.00021,0.30229,0,0.00701,0,0,0,0,0,0,0,0,0,0,0.01181,0.01715,0.6225,0.57653,0,0.52417,0.02806,0.07229,0.04042,0.0234,0,0.79833,0.16056,0,0.00431,0.55896,0.44056,0.21813,0.005,0,0,0,0,0.00701,0.02069,0,0.07486,0.07347,0.29847,0,0.18528,0.11417,0.0016,0,0,0,0,0.00257,0,0,0.54951,0,0,0.06542,0,0,0.64264,0,0.0016,0.02806,0.07014,bruegelTest1_original_bruegel1.jpg_4d67dc18-d301-4b90-8dbd-085fb31eebed.jpg
0,0,0,0,0,60,0,1,30,29,0,25,0,3,0,0,0,0,0,7.17349,0,0.53875,0,0,0,0.04944,0.77889,0,0.65611,0,0,0.60896,0.84944,0,0,0.34563,0.83111,0,0.23389,0.03653,0,0,0,0.04528,0.2225,0.2225,0,0.40167,0,0,0.03854,0,0.02778,0.9825,0,0,0,0,0,0,0.0016,0,0.2225,0.2225,0,0.38604,0.2284,0,0,0.2225,0,0.00597,0.17951,0.2225,0.2225,0,0,0,0.17479,0.93937,0,0.03687,0.45208,0,0.1491,0,0.19611,0,0.96507,0,0.07431,0.2225,0.2225,0,0.64667,0.97611,0,0,0,0,0,0.05653,0,0,0.42528,0,0.02778,0,0,0.00021,0,0,0,0,0,0.00139,0,0,0.64944,0.74965,0.80361,0,0.30764,0.00056,0,0.02653,0.05243,0.00729,0.30292,0,0,0.42299,0.55181,0.87583,0.7009,0.54972,0.00625,0,0,0,0.02778,0.84208,0,0.33007,0.96653,0.85049,0,0.4509,0.74868,0.2225,0,0,0,0,0.27736,0,0,0.82563,0,0.00292,0.76181,0,0.00694,0.70736,0,0.2225,0.00056,0,bruegelTest2_original_bruegel2.jpg_9f48b692-16e1-496d-a942-39cca3083f5b.jpg
0,0,0,0,0,51,0,1,24,26,0,13,2,2,0,0,0,0,0,7.3204,0.03056,0.45674,0.0059,0.08681,0.08542,0.24292,0.61229,0,0.55646,0,0,0.38,0.72417,0.10319,0,0.47646,0.59174,0.03674,0.36167,0.00479,0.0059,0,0.0059,0.23118,0.01236,0.01236,0,0.66285,0,0.02194,0.18292,0,0.05264,0.65403,0.08701,0.00035,0.10549,0.10549,0.00597,0,0.00014,0.00743,0.01236,0.01236,0.01333,0.26674,0.28424,0,0,0.01236,0.00306,0.08361,0.41674,0.01236,0.01236,0,0.00035,0.08687,0,0.5275,0,0.22472,0.67514,0.00319,0.00229,0,0.38153,0.08979,0.52063,0.09806,0.27118,0.01236,0.01236,0.06333,0.02,0.65597,0.03021,0.06958,0.0534,0.0534,0.04118,0.2516,0,0,0.33187,0,0.05264,0.08583,0,0,0.00042,0.01326,0.00035,0.00056,0.06368,0,0,0.08625,0.12535,0.67778,0.70611,0,0.34479,0.02854,0.00236,0.15806,0.16437,0,0.52958,0.06347,0.11028,0.00125,0.49597,0.65986,0.61722,0.00924,0.00056,0.10049,0,0,0.05264,0.2109,0.01229,0.46542,0.5875,0.66236,0.01243,0.28361,0.58347,0.01236,0.08194,0.00042,0.0534,0.0534,0.01431,0.00021,0.04972,0.70847,0.0059,0.00083,0.54264,0.05236,0,0.65035,0,0.01236,0.02854,0.00236,picassoTest_original_picasso1.jpg_d29aa02b-d1a6-432c-aea9-48785b1759bc.jpg
0,0,0,0,0,54,0,3,26,25,0,10,0,1,0,0,0,0,0,7.5041,0.00771,0.49722,0.00576,0.01007,0.00625,0.08361,0.63618,0.00014,0.57153,0.00104,0.00076,0.52729,0.7659,0.01125,0.00208,0.53493,0.7591,0.01049,0.36326,0.1925,0.00576,0.00104,0.00576,0.19271,0.19604,0.19604,0.00229,0.43535,0.00007,0.02,0.21056,0.00056,0.22583,0.86208,0.00764,0.00326,0.01174,0.01174,0.00556,0,0.07465,0.00514,0.19604,0.19604,0.00597,0.44292,0.32521,0.0034,0.00007,0.19604,0.00604,0.05792,0.34583,0.19604,0.19604,0.00229,0.00472,0.00528,0.07799,0.77556,0.00014,0.06688,0.51618,0.00681,0.01347,0.00208,0.3216,0.0109,0.79028,0.00792,0.11299,0.19604,0.19604,0.00833,0.35479,0.87743,0.00903,0.01167,0.01097,0.01097,0.01049,0.09292,0.00229,0.0034,0.40465,0.00007,0.22583,0.01007,0.00104,0.00181,0.00396,0.00708,0.00326,0.00347,0.01139,0.04215,0.00278,0.00562,0.37319,0.67451,0.71653,0.00104,0.37951,0.01479,0.00931,0.15424,0.29542,0.00326,0.41049,0.00833,0.01069,0.13451,0.51993,0.70104,0.70861,0.28146,0.005,0.01056,0.00007,0.00132,0.22583,0.48181,0.0075,0.52361,0.84382,0.83368,0.00708,0.38375,0.71549,0.19604,0.01257,0.00326,0.01097,0.01097,0.21951,0.0034,0.01097,0.7316,0.00576,0.00444,0.67181,0.01076,0.00361,0.64368,0,0.19604,0.01479,0.0091,rubensTest_original_rubens1.jpg_884bb9e1-6fd0-47ab-a540-502c42e856a8.jpg
0,0,0,0,0,44,0,0,23,21,0,3,3,2,0,0,0,0,0,7.38026,0.00438,0.4316,0.00083,0.0034,0.00424,0.1,0.59194,0,0.51639,0.00014,0.00014,0.61472,0.7875,0.00542,0.00028,0.63187,0.83181,0.00333,0.31201,0.19854,0.00083,0.00014,0.00083,0.27375,0.10382,0.10382,0,0.46208,0.00014,0.02306,0.28965,0.00021,0.26,0.87667,0.00382,0.00063,0.00521,0.00521,0.00083,0,0.0725,0.00097,0.10382,0.10382,0.00153,0.53021,0.26847,0.00035,0.00014,0.10382,0.00187,0.09569,0.43438,0.10382,0.10382,0,0.00236,0.00313,0.07403,0.81326,0,0.08236,0.51444,0.00208,0.00799,0.00021,0.28743,0.00562,0.77785,0.00465,0.13306,0.10382,0.10382,0.0025,0.24514,0.89326,0.00181,0.00521,0.00542,0.00542,0.00528,0.10882,0,0.00035,0.33889,0.00014,0.26,0.00326,0.00014,0.00056,0.00035,0.00139,0.00063,0.00014,0.00319,0.04188,0.00035,0.0025,0.26764,0.64854,0.70882,0.00014,0.32319,0.01667,0.00688,0.2241,0.37132,0.0009,0.37528,0.0025,0.00576,0.12687,0.45653,0.67743,0.79972,0.18097,0.00132,0.00549,0.00014,0.00028,0.26,0.38319,0.00208,0.62069,0.87,0.87931,0.00139,0.31132,0.80333,0.10382,0.00569,0.00063,0.00542,0.00542,0.11833,0.00007,0.00361,0.73076,0.00083,0.00104,0.75729,0.00264,0.00097,0.60986,0,0.10382,0.01667,0.00681,rubensTest_original_rubens1.jpg_ed8124e4-cb1d-4dde-8ce5-8f6da130ded1.jpg
0,0,0,0,0,55,0,1,25,29,0,21,2,0,0,0,0,0,0,7.38385,0.00917,0.46514,0.00208,0.03604,0.03875,0.30326,0.60375,0,0.55583,0,0,0.43389,0.75486,0.04146,0.00076,0.50417,0.61993,0.01188,0.40736,0.03875,0.00208,0,0.00208,0.32104,0.01403,0.01403,0.00014,0.67243,0,0.03215,0.27375,0,0.13542,0.68208,0.06083,0,0.04354,0.04354,0.00215,0,0.00153,0.00306,0.01403,0.01403,0.00632,0.345,0.3484,0.00014,0,0.01403,0.00056,0.15708,0.4684,0.01403,0.01403,0.00014,0.00236,0.06007,0.00028,0.51361,0,0.27903,0.68625,0.00076,0.00069,0.00076,0.42368,0.03278,0.48243,0.04347,0.33451,0.01403,0.01403,0.04486,0.03042,0.68924,0.01042,0.0216,0.01681,0.01681,0.01215,0.31521,0.00014,0.00014,0.35854,0,0.13542,0.03576,0,0,0,0.00542,0,0.00028,0.02125,0,0,0.05285,0.15063,0.67174,0.69937,0,0.38722,0.04736,0.00528,0.25028,0.25389,0,0.54076,0.04521,0.04514,0.00285,0.50222,0.64187,0.65063,0.0109,0.00021,0.0409,0,0,0.13542,0.19132,0.00597,0.49674,0.59771,0.70521,0.00507,0.32028,0.61097,0.01403,0.02694,0,0.01681,0.01681,0.01771,0.00028,0.01542,0.70833,0.00208,0.00028,0.56326,0.01736,0.00014,0.64826,0,0.01403,0.04736,0.00514,picassoTest_original_picasso1.jpg_6c6403b3-255a-426e-baf8-a94f77222fce.jpg
0,0,0,0,0,54,0,0,30,24,0,24,3,1,0,1,0,0,0,7.3784,0,0.42993,0,0,0,0.47868,0.57778,0,0.5559,0,0,0.1059,0.73056,0,0.00118,0.36743,0.47813,0,0.53444,0.01785,0,0,0,0.30257,0.00194,0.00194,0,0.8266,0,0.3925,0.20903,0,0.03979,0.55306,0.09375,0,0,0,0,0,0.00049,0,0.00194,0.00194,0,0.08764,0.29882,0,0,0.00194,0,0.19451,0.47056,0.00194,0.00194,0,0.02965,0.06174,0.00326,0.12549,0,0.39437,0.81882,0,0.00056,0.00111,0.65979,0,0.11007,0,0.58062,0.00194,0.00194,0.07021,0.01333,0.61174,0,0,0,0,0,0.51313,0,0,0.24715,0,0.03979,0,0,0,0,0,0,0,0,0,0,0.00069,0.02312,0.68868,0.69896,0,0.36993,0.14076,0.11917,0.21681,0.14264,0,0.75681,0.07049,0,0.01194,0.51118,0.59361,0.6884,0.00931,0,0,0,0,0.03979,0.03361,0,0.35757,0.27694,0.72313,0,0.14986,0.5059,0.00194,0,0,0,0,0.00278,0,0,0.69993,0,0,0.28264,0,0,0.67229,0,0.00194,0.14076,0.1141,bruegelTest1_original_bruegel1.jpg_728d3cd7-7379-4e56-85fe-dafa8f83785b.jpg
0,0,0,0,0,53,0,3,24,26,0,13,2,1,0,1,0,0,0,7.43703,0.03222,0.44104,0.00368,0.09701,0.07889,0.20472,0.59257,0,0.53049,0.00021,0.00035,0.43222,0.71597,0.11194,0.00007,0.52285,0.63285,0.04722,0.31771,0.01792,0.00368,0.00021,0.00368,0.25229,0.0159,0.0159,0,0.63313,0.00028,0.02069,0.21674,0.00049,0.07868,0.68347,0.06007,0.00243,0.11292,0.11292,0.00375,0.00028,0.00174,0.00576,0.0159,0.0159,0.01847,0.30333,0.24694,0,0.00028,0.0159,0.00562,0.12125,0.44854,0.0159,0.0159,0,0.00076,0.05861,0.00382,0.55146,0.00007,0.18917,0.64958,0.00576,0.00611,0.00007,0.33021,0.10326,0.5191,0.09632,0.23035,0.0159,0.0159,0.04451,0.0384,0.68674,0.03819,0.08514,0.06938,0.06938,0.05312,0.2134,0,0,0.30292,0.00028,0.07868,0.09625,0.00021,0.00083,0.00313,0.01069,0.00243,0.00049,0.07611,0.00104,0.00042,0.06514,0.13535,0.66174,0.68632,0.00021,0.30493,0.04215,0.00174,0.19132,0.20229,0.00201,0.49549,0.04451,0.11639,0.01014,0.48257,0.63931,0.65417,0.02125,0.00347,0.11083,0.00028,0.00063,0.07868,0.22389,0.01924,0.50944,0.61965,0.69278,0.01,0.25562,0.62632,0.0159,0.09472,0.00243,0.06938,0.06938,0.01882,0.00021,0.06187,0.69083,0.00368,0.00361,0.59021,0.06438,0.0025,0.63486,0,0.0159,0.04215,0.00174,picassoTest_original_picasso1.jpg_d4101641-4c27-4834-b8e8-8b71200175cb.jpg
0,0,0,0,0,47,0,2,22,23,0,20,1,1,0,1,0,0,0,7.45377,0,0.39646,0,0,0,0.5891,0.50694,0,0.51299,0,0,0.07736,0.62507,0,0.00215,0.24354,0.32674,0,0.57424,0.01069,0,0,0,0.20326,0.00153,0.00153,0,0.80861,0,0.5434,0.13451,0,0.02979,0.38819,0.16285,0,0,0,0,0,0.00014,0,0.00153,0.00153,0,0.06611,0.3059,0,0,0.00153,0,0.12444,0.33354,0.00153,0.00153,0,0.03653,0.1159,0,0.09764,0,0.51826,0.79833,0,0,0.00201,0.72229,0,0.08694,0,0.67639,0.00153,0.00153,0.12097,0.0084,0.42896,0,0,0,0,0,0.61965,0,0,0.21146,0,0.02979,0,0,0,0,0,0,0,0,0,0,0.00139,0.02201,0.6391,0.62944,0,0.37104,0.08333,0.12,0.14056,0.08917,0,0.78903,0.12222,0,0.00403,0.48257,0.49708,0.48715,0.00479,0,0,0,0,0.02979,0.03111,0,0.23667,0.18806,0.53528,0,0.12229,0.34528,0.00153,0,0,0,0,0.00243,0,0,0.61722,0,0,0.18708,0,0,0.63174,0,0.00153,0.08333,0.11563,bruegelTest1_original_bruegel1.jpg_6904bc35-4746-458d-bddb-9c7c04c172d8.jpg
0,0,0,0,0,47,0,1,27,19,0,20,4,3,0,1,0,0,0,7.39986,0.00007,0.36285,0,0,0.00063,0.66931,0.42396,0,0.44847,0,0,0.04167,0.48979,0.00007,0.00069,0.14521,0.19681,0,0.59646,0.00708,0,0,0,0.12125,0.0009,0.0009,0,0.75042,0,0.55715,0.07965,0,0.01979,0.26563,0.24674,0,0.00021,0.00021,0,0,0.00007,0,0.0009,0.0009,0,0.0359,0.30931,0,0,0.0009,0,0.07542,0.20792,0.0009,0.0009,0,0.02146,0.19701,0.00007,0.04882,0,0.61743,0.74139,0,0.00056,0.00056,0.73319,0.00007,0.03806,0.00063,0.73264,0.0009,0.0009,0.19653,0.00306,0.29528,0,0,0,0,0,0.69375,0,0,0.21271,0,0.01979,0,0,0,0,0,0,0,0,0,0,0.02438,0.01049,0.53507,0.51451,0,0.36014,0.04854,0.07681,0.08424,0.05264,0,0.76583,0.19771,0.00049,0.00097,0.43799,0.40431,0.31771,0.00167,0,0.00035,0,0,0.01979,0.0084,0,0.14028,0.1166,0.36979,0,0.12174,0.20785,0.0009,0,0,0,0,0.00104,0,0,0.49535,0,0,0.10993,0,0,0.53653,0,0.0009,0.04854,0.07403,bruegelTest1_original_bruegel1.jpg_d72787f7-a204-4c86-8853-4124c6f6d776.jpg
0,0,0,0,0,47,0,0,22,25,0,18,3,2,0,0,0,0,0,7.43985,0.03382,0.4716,0.00438,0.10278,0.0875,0.19569,0.6134,0,0.57583,0,0.00014,0.39333,0.69931,0.11924,0.00014,0.50611,0.63104,0.04903,0.32958,0.02757,0.00438,0,0.00438,0.22847,0.01708,0.01708,0,0.67153,0.00069,0.02083,0.19125,0.00014,0.07993,0.66194,0.06458,0.00174,0.12167,0.12167,0.00458,0.00014,0.00465,0.00674,0.01708,0.01708,0.01563,0.25118,0.24847,0.00028,0.00069,0.01708,0.00465,0.11792,0.43104,0.01708,0.01708,0,0.00222,0.06215,0.00486,0.54076,0.00007,0.18056,0.68076,0.00542,0.00583,0.00014,0.3484,0.1084,0.51931,0.10694,0.22021,0.01708,0.01708,0.04854,0.03729,0.67118,0.0409,0.08903,0.07146,0.07146,0.05389,0.2016,0,0.00028,0.31611,0.00069,0.07993,0.10187,0,0.00049,0.00181,0.01174,0.00167,0,0.07833,0.00278,0,0.07299,0.13521,0.66681,0.68194,0,0.31771,0.04875,0.00465,0.17778,0.165,0.0016,0.53146,0.04882,0.12382,0.01229,0.51812,0.6434,0.64958,0.02292,0.00208,0.11736,0.00069,0.00007,0.07993,0.24521,0.01618,0.49382,0.60715,0.6875,0.01069,0.26937,0.62368,0.01708,0.09931,0.00174,0.07146,0.07146,0.02028,0,0.06507,0.68382,0.00438,0.00215,0.58875,0.065,0.00146,0.65125,0,0.01708,0.04875,0.00465,picassoTest_original_picasso1.jpg_c5ef258f-2b02-43cf-8165-18d3f98bd8cf.jpg
0,0,0,0,0,57,0,0,30,27,0,18,3,4,0,0,0,0,0,7.43827,0.03375,0.35493,0.00257,0.11319,0.09486,0.18875,0.52417,0,0.46556,0,0,0.455,0.69,0.12243,0,0.57208,0.63979,0.04472,0.26361,0.0209,0.00257,0,0.00257,0.34569,0.01368,0.01368,0,0.60549,0,0.02764,0.2916,0,0.11472,0.66208,0.05611,0.00215,0.12389,0.12389,0.00306,0,0.00056,0.00729,0.01368,0.01368,0.0159,0.34181,0.20563,0.00007,0,0.01368,0.00507,0.18264,0.5275,0.01368,0.01368,0,0.00174,0.0534,0.00229,0.52208,0,0.17486,0.61993,0.0059,0.00535,0,0.28764,0.11528,0.45799,0.11042,0.20799,0.01368,0.01368,0.04132,0.02757,0.67549,0.03625,0.09139,0.07104,0.07104,0.05201,0.19431,0,0.00007,0.23236,0,0.11472,0.1116,0,0.00042,0.00278,0.01326,0.00208,0.00021,0.08458,0.00014,0.00028,0.07326,0.09479,0.60292,0.63882,0,0.24507,0.06417,0.00493,0.27507,0.25861,0.00187,0.44069,0.04174,0.12694,0.00819,0.40556,0.57833,0.66215,0.01674,0.00299,0.12132,0,0.00007,0.11472,0.15181,0.01743,0.56361,0.60965,0.69326,0.01243,0.19694,0.63472,0.01368,0.10271,0.00215,0.07104,0.07104,0.01583,0.00021,0.06368,0.64896,0.00257,0.00285,0.60458,0.06708,0.00222,0.57472,0,0.01368,0.06417,0.00486,picassoTest_original_picasso1.jpg_417fa9f4-ade3-4bcb-8727-dbebd3bf174d.jpg
0,0,0,0,0,34,0,1,17,16,0,12,3,0,0,0,0,0,0,7.4178,0.00542,0.48049,0,0.00403,0.01771,0.15035,0.62382,0,0.58174,0,0.00014,0.50222,0.70347,0.0084,0.00069,0.64264,0.8091,0,0.33229,0.0634,0,0,0,0.33792,0.01208,0.01208,0,0.61549,0.00104,0.01368,0.30958,0.00035,0.24764,0.69444,0.04417,0,0.00944,0.00944,0,0.00021,0.00625,0,0.01208,0.01208,0,0.40986,0.23986,0,0.00104,0.01208,0.00069,0.23028,0.56042,0.01208,0.01208,0,0.00222,0.04535,0.00507,0.57222,0.00014,0.12944,0.63118,0.00069,0.00257,0.00063,0.35347,0.00847,0.56451,0.01778,0.19076,0.01208,0.01208,0.03007,0.05472,0.73188,0,0.00167,0.00458,0.00458,0.00403,0.16167,0,0,0.32319,0.00104,0.24764,0.00403,0,0.00069,0,0,0,0,0,0.0025,0,0.03222,0.14021,0.65438,0.66972,0,0.31903,0.15042,0.00528,0.29,0.30194,0.00111,0.51056,0.03021,0.01549,0.00944,0.5234,0.65056,0.82806,0.02153,0.00063,0.01194,0.00104,0.00007,0.24764,0.26701,0,0.62854,0.65806,0.85729,0,0.27313,0.8,0.01208,0.00382,0,0.00458,0.00458,0.01431,0,0,0.6759,0,0.00049,0.74278,0,0.00097,0.64243,0,0.01208,0.15042,0.00514,picassoTest_original_picasso1.jpg_4c049dd1-4a0d-434e-b0be-51a2e1b2dd99.jpg
0,0,0,0,0,41,0,0,19,22,0,15,2,4,0,0,0,0,0,7.35545,0.00715,0.54403,0,0.00465,0.02104,0.18771,0.69403,0,0.65674,0,0,0.44882,0.76049,0.01229,0.00139,0.5991,0.76521,0.00021,0.37597,0.03542,0,0,0,0.255,0.01326,0.01326,0.00014,0.69715,0.00042,0.02139,0.21965,0.00014,0.15799,0.73917,0.05076,0.00014,0.01389,0.01389,0,0,0.00528,0,0.01326,0.01326,0,0.31507,0.27194,0,0.00042,0.01326,0.00042,0.15444,0.50347,0.01326,0.01326,0.00014,0.00278,0.05111,0.00382,0.58632,0,0.16222,0.71188,0.00049,0.00382,0.00132,0.39903,0.01153,0.59403,0.02139,0.22917,0.01326,0.01326,0.03347,0.04875,0.76118,0,0.00271,0.00562,0.00562,0.00465,0.19903,0.00014,0,0.36056,0.00042,0.15799,0.00465,0,0.00035,0.00014,0.00042,0.00014,0,0.00035,0.00194,0,0.03687,0.15153,0.72653,0.74097,0,0.35542,0.10806,0.00597,0.20083,0.21194,0.00063,0.59118,0.03368,0.01792,0.00937,0.59604,0.71715,0.79347,0.02007,0.00076,0.01604,0.00042,0.00007,0.15799,0.28771,0,0.58326,0.67451,0.83208,0.00042,0.29576,0.75764,0.01326,0.00556,0.00014,0.00562,0.00562,0.01604,0,0.00014,0.745,0,0.00049,0.69424,0,0.00063,0.71389,0,0.01326,0.10806,0.0059,picassoTest_original_picasso1.jpg_e3608f8d-2fd0-4ee5-b5fd-0bb162ca7b18.jpg
0,0,0,0,0,46,0,2,27,17,0,31,0,0,0,0,0,0,0,7.03962,0.11556,0.51486,0.00722,0.23458,0.28528,0.54278,0.48972,0.00007,0.5266,0.00063,0.00014,0.01021,0.43931,0.25618,0.01521,0.01833,0.02028,0.02208,0.55639,0.00667,0.00722,0.00063,0.00722,0.01618,0.17653,0.17653,0.0125,0.37778,0,0.02854,0.01611,0,0.00944,0.14979,0.11667,0.00028,0.2625,0.2625,0.00701,0,0.00375,0.0059,0.17653,0.17653,0.00493,0.01028,0.53972,0.01549,0,0.17653,0.00243,0.01375,0.02076,0.17653,0.17653,0.0125,0.01708,0.12007,0.00021,0.00715,0.00014,0.53917,0.44778,0.00264,0.01528,0.01549,0.56285,0.23819,0.0191,0.29111,0.54882,0.17653,0.17653,0.07562,0.04118,0.07146,0.01486,0.14882,0.14257,0.14257,0.10847,0.54715,0.0125,0.01549,0.47993,0,0.00944,0.23264,0.00063,0,0.00014,0.01312,0.00028,0.00701,0.10201,0,0.00056,0.23194,0.27694,0.50243,0.48979,0.00063,0.53972,0.01285,0.02111,0.01396,0.01271,0,0.54861,0.07569,0.28451,0.00125,0.53681,0.44153,0.02431,0.04021,0.00104,0.26722,0,0,0.00944,0.18903,0.00139,0.01792,0.01354,0.03833,0.01271,0.45201,0.02181,0.17653,0.19146,0.00028,0.14257,0.14257,0.19562,0.01215,0.05597,0.46229,0.00722,0.00132,0.01507,0.04889,0,0.53069,0,0.17653,0.01285,0.02097,mondriaanTest_original_mondriaan1.jpg_84223bdc-b8b9-476d-8289-b768a10b0c9e.jpg
0,0,0,0,0,35,0,1,18,16,0,9,0,0,0,0,0,0,0,7.2775,0.39396,0.20187,0.01132,0.44979,0.65035,0.21271,0.19625,0,0.20507,0.00021,0.00007,0.00285,0.1791,0.61292,0.00458,0.00597,0.01479,0.00611,0.21861,0.00139,0.01132,0.00021,0.01132,0.00694,0.06667,0.06667,0.00389,0.14924,0,0.01715,0.00583,0,0.00174,0.08,0.11438,0.00007,0.61951,0.61951,0.01097,0,0.00083,0.00937,0.06667,0.06667,0.00611,0.00292,0.20875,0.0041,0,0.06667,0.00521,0.00604,0.00937,0.06667,0.06667,0.00389,0.00771,0.11715,0.00076,0.00861,0.00007,0.20722,0.17111,0.00528,0.00972,0.00458,0.22972,0.59556,0.0216,0.65438,0.21521,0.06667,0.06667,0.07486,0.02111,0.05236,0.01639,0.34222,0.40104,0.40104,0.31062,0.21479,0.00389,0.0041,0.19208,0,0.00174,0.44271,0.00021,0.00021,0.00042,0.01278,0.00007,0.01076,0.10979,0.00007,0.00021,0.51167,0.12306,0.20153,0.19632,0.00021,0.20944,0.00604,0.00951,0.00562,0.00319,0.00035,0.21903,0.07528,0.65125,0.00194,0.20826,0.18028,0.02312,0.01972,0.00181,0.63014,0,0,0.00174,0.08354,0.00076,0.00583,0.01903,0.04354,0.01236,0.18951,0.01306,0.06667,0.49569,0.00014,0.40104,0.40104,0.07062,0.01167,0.03618,0.18722,0.01132,0.00222,0.0059,0.04653,0.00028,0.20597,0,0.06667,0.00604,0.00937,mondriaanTest_original_mondriaan1.jpg_c16e9e80-ce57-4b6b-93d8-a31882cfd650.jpg
